id,ciclo_escolar_id,turno_id,grado_id,descripcion,grupo,generacion,generacion_fecha_inicio,generacion_fecha_fin,created_at,updated_at,deleted_at
2873,350,1,2,Segundo cuatrimestre,B,2020 C- 2023 C,2020/08/31,0000-00-00,2021/07/26 10:47,1900/01/01 00:00,1900/01/01 00:00
2874,476,NULL,1,Primer cuatrimestre,UNICO,,0000-00-00,NULL,2021/07/26 10:49,1900/01/01 00:00,1900/01/01 00:00
2875,348,1,1,Primer cuatrimestre,B,2020B-2023B,2020/05/04,2023/08/11,2021/07/26 11:42,1900/01/01 00:00,1900/01/01 00:00
2876,326,2,1,Primer cuatrimestre,B,2021A-2024A,2021/01/06,2024/04/26,2021/07/26 12:03,1900/01/01 00:00,1900/01/01 00:00
2877,335,3,6,Sexto cuatrimestre,C,2019A-2022A,2019/01/02,2022/04/29,2021/07/26 12:14,1900/01/01 00:00,1900/01/01 00:00
2878,347,2,1,Primer cuatrimestre,A,2021A-2024A,2021/01/06,2024/04/26,2021/07/26 14:51,1900/01/01 00:00,1900/01/01 00:00
2879,344,2,1,Primer cuatrimestre,B,2020A-2023A,2020/01/02,2023/04/30,2021/07/26 15:13,1900/01/01 00:00,1900/01/01 00:00
2880,345,2,2,Segundo cuatrimestre,B,2020A-2023A,2020/01/02,2023/04/30,2021/07/26 15:28,1900/01/01 00:00,1900/01/01 00:00
2881,344,3,1,Primer cuatrimestre,A,2020B-2023B,2020/05/04,2023/08/11,2021/07/26 15:33,1900/01/01 00:00,1900/01/01 00:00
2882,346,2,3,Tercero cuatrimestre,B,2020A-2023A,2020/01/02,2023/04/30,2021/07/26 16:31,1900/01/01 00:00,1900/01/01 00:00
2883,347,2,4,Cuarto cuatrimestre,B,2020A-2023A,2020/01/02,2023/04/30,2021/07/26 17:07,1900/01/01 00:00,1900/01/01 00:00
2884,350,1,1,Primer cuatrimestre,C,2021A-2024A,2021/01/06,2024/04/26,2021/07/27 10:22,1900/01/01 00:00,1900/01/01 00:00
2885,344,3,1,Primer cuatrimestre,B,2020A-2023A,2020/01/02,2023/04/30,2021/07/27 12:05,1900/01/01 00:00,1900/01/01 00:00
2886,336,2,7,Septimo cuatrimestre,A,2019A - 2022A,2019/01/02,NULL,2021/07/27 12:14,1900/01/01 00:00,1900/01/01 00:00
2887,332,1,1,Primer cuatrimestre,A,2019C- 2022C,2019/09/02,0000-00-00,2021/07/27 12:27,1900/01/01 00:00,1900/01/01 00:00
2888,333,2,1,Primer cuatrimestre,B,2020A-2023A,2020/01/02,2023/04/30,2021/07/27 12:30,1900/01/01 00:00,1900/01/01 00:00
2889,334,2,2,Segundo cuatrimestre,B,2020A-2023A,2020/01/02,2023/04/30,2021/07/27 12:40,1900/01/01 00:00,1900/01/01 00:00
2890,333,1,2,Segundo cuatrimestre,A,2019C- 2022C,2019/09/02,0000-00-00,2021/07/27 13:11,1900/01/01 00:00,1900/01/01 00:00
2891,334,1,3,Tercero cuatrimestre,A,2019C- 2022C,2019/09/02,0000-00-00,2021/07/27 13:40,1900/01/01 00:00,1900/01/01 00:00
2892,335,1,4,Cuarto cuatrimestre,A,2019C- 2022C,2019/09/02,0000-00-00,2021/07/27 13:53,1900/01/01 00:00,1900/01/01 00:00
2893,423,2,3,Tercero cuatrimestre,03:00 a. m.,2020C,2020/08/31,2023/12/20,2021/07/27 14:35,1900/01/01 00:00,1900/01/01 00:00
2894,423,2,2,Segundo cuatrimestre,02:00 a. m.,2021A,2021/01/06,2024/04/27,2021/07/27 14:43,1900/01/01 00:00,1900/01/01 00:00
2895,420,2,3,Tercero cuatrimestre,03:00 a. m.,2020C,2020/08/31,2023/12/20,2021/07/27 14:50,1900/01/01 00:00,1900/01/01 00:00
2896,420,2,2,Segundo cuatrimestre,02:00 a. m.,2021A,2021/01/04,2024/04/27,2021/07/27 14:54,1900/01/01 00:00,1900/01/01 00:00
2897,323,2,1,Primer cuatrimestre,A,2020A-2023A,2020/01/02,2023/04/30,2021/07/27 14:56,1900/01/01 00:00,1900/01/01 00:00
2898,426,2,3,Tercero cuatrimestre,03:00 a. m.,2020C,2020/08/31,2023/12/20,2021/07/27 15:00,1900/01/01 00:00,1900/01/01 00:00
2899,426,2,2,Segundo cuatrimestre,02:00 a. m.,2021A,2021/01/04,2024/04/27,2021/07/27 15:04,1900/01/01 00:00,1900/01/01 00:00
2900,281,2,1,Primer cuatrimestre,E,2019C-2022C,2019/09/02,2022/12/09,2021/07/27 16:08,1900/01/01 00:00,1900/01/01 00:00
2901,282,2,2,Segundo cuatrimestre,E,2019C-2022C,2019/09/02,2022/12/09,2021/07/27 16:29,1900/01/01 00:00,1900/01/01 00:00
2902,336,3,7,Septimo cuatrimestre,A,2019A - 2022A,2019/01/02,NULL,2021/07/27 16:38,1900/01/01 00:00,1900/01/01 00:00
2903,332,2,1,Primer cuatrimestre,A,2019C- 2022C,2019/09/02,0000-00-00,2021/07/28 09:10,1900/01/01 00:00,1900/01/01 00:00
2904,333,2,2,Segundo cuatrimestre,A,2019C- 2022C,2019/09/02,0000-00-00,2021/07/28 09:41,1900/01/01 00:00,1900/01/01 00:00
2905,334,2,3,Tercero cuatrimestre,A,2019C- 2022C,2019/09/02,0000-00-00,2021/07/28 10:20,1900/01/01 00:00,1900/01/01 00:00
2906,335,2,4,Cuarto cuatrimestre,A,2019C- 2022C,2019/09/02,0000-00-00,2021/07/28 10:44,1900/01/01 00:00,1900/01/01 00:00
2907,336,2,5,Quinto cuatrimestre,A,2019C- 2022C,2019/09/02,0000-00-00,2021/07/28 11:43,1900/01/01 00:00,1900/01/01 00:00
2908,118,1,5,Quinto cuatrimestre,A,2018C-2021C,2018/08/27,2021/12/10,2021/07/28 11:45,1900/01/01 00:00,1900/01/01 00:00
2909,332,3,1,Primer cuatrimestre,A,2019C- 2022C,2019/09/02,0000-00-00,2021/07/28 12:33,1900/01/01 00:00,1900/01/01 00:00
2910,333,3,2,Segundo cuatrimestre,A,2019C- 2022C,2019/09/02,0000-00-00,2021/07/28 12:50,1900/01/01 00:00,1900/01/01 00:00
2911,334,3,3,Tercero cuatrimestre,A,2019C- 2022C,2019/09/02,0000-00-00,2021/07/28 13:02,1900/01/01 00:00,1900/01/01 00:00
2912,335,3,4,Cuarto cuatrimestre,A,2019C- 2022C,2019/09/02,0000-00-00,2021/07/28 13:14,1900/01/01 00:00,1900/01/01 00:00
2913,336,3,5,Quinto cuatrimestre,A,2019C- 2022C,2019/09/02,0000-00-00,2021/07/28 13:23,1900/01/01 00:00,1900/01/01 00:00
2914,344,1,1,Primer cuatrimestre,B,2020A - 2023A,2020/01/02,0000-00-00,2021/07/28 13:38,1900/01/01 00:00,1900/01/01 00:00
2915,345,1,2,Segundo cuatrimestre,A,2020A - 2023A,2020/01/02,0000-00-00,2021/07/28 14:13,1900/01/01 00:00,1900/01/01 00:00
2916,346,1,3,Tercero cuatrimestre,B,2020A - 2023A,2020/01/02,0000-00-00,2021/07/28 14:39,1900/01/01 00:00,1900/01/01 00:00
2917,347,1,4,Cuarto cuatrimestre,B,2020A - 2023A,2020/01/02,0000-00-00,2021/07/28 14:57,1900/01/01 00:00,1900/01/01 00:00
2918,332,2,2,Segundo cuatrimestre,A,2019B-2022B,2019/05/06,NULL,2021/07/28 15:47,2021/07/28 16:11,1900/01/01 00:00
2919,452,1,3,Tercero cuatrimestre,A,2019C-2022C,2019/09/02,2022/12/09,2021/07/28 15:54,2021/07/30 13:27,1900/01/01 00:00
2920,452,1,7,Septimo cuatrimestre,A,2018C-2021C,2018/08/27,2021/12/10,2021/07/28 15:56,1900/01/01 00:00,1900/01/01 00:00
2921,453,1,8,Octavo cuatrimestre,A,2018C-2021C,2018/08/27,2021/12/10,2021/07/28 16:08,1900/01/01 00:00,1900/01/01 00:00
2922,333,2,3,Tercero cuatrimestre,A,2019B-2022B,2019/05/06,NULL,2021/07/28 16:10,1900/01/01 00:00,1900/01/01 00:00
2923,477,1,9,Noveno cuatrimestre,A,2018C-2021C,2018/08/27,2021/12/10,2021/07/28 16:21,1900/01/01 00:00,1900/01/01 00:00
2924,117,1,5,Quinto cuatrimestre,B,2018C-2021C,2018/08/27,2021/12/10,2021/07/28 16:36,1900/01/01 00:00,1900/01/01 00:00
2925,334,2,4,Cuarto cuatrimestre,A,2019B-2022B,2019/05/06,NULL,2021/07/28 16:45,1900/01/01 00:00,1900/01/01 00:00
2926,118,1,6,Sexto cuatrimestre,B,2018C-2021C,2018/08/27,2021/12/10,2021/07/28 16:45,1900/01/01 00:00,1900/01/01 00:00
2927,452,1,7,Septimo cuatrimestre,A,2018A-2021A,2018/08/27,2021/12/10,2021/07/28 16:52,1900/01/01 00:00,1900/01/01 00:00
2928,453,1,8,Octavo cuatrimestre,B,2018C-2021C,2018/08/27,2021/12/10,2021/07/28 17:05,1900/01/01 00:00,1900/01/01 00:00
2929,335,2,5,Quinto cuatrimestre,A,2019B-2022B,2019/05/06,NULL,2021/07/28 17:09,1900/01/01 00:00,1900/01/01 00:00
2930,477,1,9,Noveno cuatrimestre,B,2018C-2021C,2018/08/27,2021/12/10,2021/07/28 17:12,1900/01/01 00:00,1900/01/01 00:00
2931,336,2,6,Sexto cuatrimestre,A,2019B-2022B,2019/05/06,NULL,2021/07/28 18:34,1900/01/01 00:00,1900/01/01 00:00
2932,321,1,1,Primer cuatrimestre,A,2019C- 2022C,2019/09/02,0000-00-00,2021/07/29 09:13,1900/01/01 00:00,1900/01/01 00:00
2933,262,1,1,Primer cuatrimestre,B,2020A-2023A,2020/01/02,2023/04/30,2021/07/29 09:35,2021/07/29 09:57,1900/01/01 00:00
2934,323,1,2,Segundo cuatrimestre,A,2019C- 2022C,2019/09/02,0000-00-00,2021/07/29 09:46,1900/01/01 00:00,1900/01/01 00:00
2935,324,1,3,Tercero cuatrimestre,A,2019C- 2022C,2019/09/02,0000-00-00,2021/07/29 10:44,1900/01/01 00:00,1900/01/01 00:00
2936,325,1,4,Cuarto cuatrimestre,A,2019C- 2022C,2019/09/02,0000-00-00,2021/07/29 11:18,1900/01/01 00:00,1900/01/01 00:00
2937,477,1,10,Decimo cuatrimestre,A,2018B-2021B,2018/05/07,2021/08/20,2021/07/29 11:19,1900/01/01 00:00,1900/01/01 00:00
2938,263,1,2,Segundo cuatrimestre,B,2020A-2023A,2020/01/02,2023/04/30,2021/07/29 11:24,1900/01/01 00:00,1900/01/01 00:00
2939,117,3,5,Quinto cuatrimestre,A,2018C-2021C,2018/08/27,2021/12/10,2021/07/29 11:26,1900/01/01 00:00,1900/01/01 00:00
2940,331,3,1,Primer cuatrimestre,A,2019B-2022B,2019/05/06,NULL,2021/07/29 11:27,1900/01/01 00:00,1900/01/01 00:00
2941,326,1,5,Quinto cuatrimestre,A,2019C- 2022C,2019/09/02,0000-00-00,2021/07/29 11:40,1900/01/01 00:00,1900/01/01 00:00
2942,118,3,6,Sexto cuatrimestre,A,2018C-2021C,2018/08/27,2021/12/10,2021/07/29 11:47,2021/07/29 11:49,1900/01/01 00:00
2943,117,3,4,Cuarto cuatrimestre,A,2018C-2021C,2018/08/27,2021/12/10,2021/07/29 11:52,1900/01/01 00:00,1900/01/01 00:00
2944,264,1,3,Tercero cuatrimestre,B,2020A-2023A,2020/01/02,2023/04/30,2021/07/29 11:56,1900/01/01 00:00,1900/01/01 00:00
2945,321,2,1,Primer cuatrimestre,A,2019C- 2022C,2019/09/02,0000-00-00,2021/07/29 12:24,1900/01/01 00:00,1900/01/01 00:00
2946,452,3,7,Septimo cuatrimestre,A,2018C-2021C,2018/08/27,2021/12/10,2021/07/29 12:32,1900/01/01 00:00,1900/01/01 00:00
2947,452,3,6,Sexto cuatrimestre,A,2018C-2021C,2018/08/27,2021/12/10,2021/07/29 12:39,1900/01/01 00:00,1900/01/01 00:00
2948,337,1,4,Cuarto cuatrimestre,B,2020A-2023A,2020/01/02,2023/04/30,2021/07/29 12:41,1900/01/01 00:00,1900/01/01 00:00
2949,453,3,8,Octavo cuatrimestre,A,2018C-2021C,2018/08/27,2021/12/10,2021/07/29 12:44,1900/01/01 00:00,1900/01/01 00:00
2950,335,3,5,Quinto cuatrimestre,A,2019B-2022B,2019/05/06,NULL,2021/07/29 12:49,1900/01/01 00:00,1900/01/01 00:00
2951,477,3,9,Noveno cuatrimestre,A,2018C-2021C,2018/08/27,2021/12/10,2021/07/29 12:50,1900/01/01 00:00,1900/01/01 00:00
2952,323,2,2,Segundo cuatrimestre,A,2019C- 2022C,0000-00-00,0000-00-00,2021/07/29 12:59,1900/01/01 00:00,1900/01/01 00:00
2953,324,2,3,Tercero cuatrimestre,A,2019C- 2022C,2019/09/02,0000-00-00,2021/07/29 13:20,1900/01/01 00:00,1900/01/01 00:00
2954,341,2,1,Primer cuatrimestre,A,2019A - 2022A,2019/01/02,NULL,2021/07/29 13:37,1900/01/01 00:00,1900/01/01 00:00
2955,325,2,4,Cuarto cuatrimestre,A,2019C- 2022C,2019/09/02,0000-00-00,2021/07/29 13:42,1900/01/01 00:00,1900/01/01 00:00
2956,326,2,5,Quinto cuatrimestre,A,2019C- 2022C,2019/09/02,0000-00-00,2021/07/29 14:05,1900/01/01 00:00,1900/01/01 00:00
2957,342,2,2,Segundo cuatrimestre,A,2019A - 2022A,2019/01/02,NULL,2021/07/29 14:09,1900/01/01 00:00,1900/01/01 00:00
2958,343,2,3,Tercero cuatrimestre,A,2019A - 2022A,2019/01/02,NULL,2021/07/29 14:15,1900/01/01 00:00,1900/01/01 00:00
2959,344,2,4,Cuarto cuatrimestre,A,2019A - 2022A,2019/01/02,NULL,2021/07/29 14:19,1900/01/01 00:00,1900/01/01 00:00
2960,345,2,5,Quinto cuatrimestre,A,2019A - 2022A,2019/01/02,NULL,2021/07/29 14:24,1900/01/01 00:00,1900/01/01 00:00
2961,321,3,1,Primer cuatrimestre,A,2019C- 2022C,2019/09/02,0000-00-00,2021/07/29 14:31,1900/01/01 00:00,1900/01/01 00:00
2962,321,3,1,Primer cuatrimestre,D,2019C-2022C,2019/09/02,2022/12/09,2021/07/29 14:41,1900/01/01 00:00,1900/01/01 00:00
2963,323,3,2,Segundo cuatrimestre,A,2019C- 2022C,2019/09/02,0000-00-00,2021/07/29 14:48,1900/01/01 00:00,1900/01/01 00:00
2964,324,3,3,Tercero cuatrimestre,A,2019C- 2022C,2019/09/02,0000-00-00,2021/07/29 16:24,1900/01/01 00:00,1900/01/01 00:00
2965,346,2,6,Sexto cuatrimestre,A,2019A - 2022A,2019/01/02,NULL,2021/07/29 16:41,1900/01/01 00:00,1900/01/01 00:00
2966,347,2,7,Septimo cuatrimestre,A,2019A - 2022A,2019/01/02,NULL,2021/07/29 16:47,1900/01/01 00:00,1900/01/01 00:00
2967,326,3,5,Quinto cuatrimestre,D,2019C-2022C,2019/09/02,2022/12/09,2021/07/29 17:17,1900/01/01 00:00,1900/01/01 00:00
2968,346,3,1,Primer cuatrimestre,A,2020C-2023C,2020/08/31,2023/12/08,2021/07/30 09:44,1900/01/01 00:00,1900/01/01 00:00
2969,347,3,2,Segundo cuatrimestre,A,2020C-2023C,2020/08/31,2023/12/08,2021/07/30 10:17,1900/01/01 00:00,1900/01/01 00:00
2970,341,3,1,Primer cuatrimestre,A,2019A - 2022A,2019/01/02,NULL,2021/07/30 10:47,1900/01/01 00:00,1900/01/01 00:00
2971,481,NULL,1,Primer cuatrimestre,UNICO,,0000-00-00,NULL,2021/07/30 10:53,1900/01/01 00:00,1900/01/01 00:00
2972,481,NULL,2,Segundo cuatrimestre,UNICO,,0000-00-00,NULL,2021/07/30 11:01,1900/01/01 00:00,1900/01/01 00:00
2973,481,NULL,3,Tercero cuatrimestre,UNICO,,0000-00-00,NULL,2021/07/30 11:05,1900/01/01 00:00,1900/01/01 00:00
2974,481,NULL,4,Cuarto cuatrimestre,UNICO,,0000-00-00,NULL,2021/07/30 11:07,1900/01/01 00:00,1900/01/01 00:00
2975,117,1,2,Segundo cuatrimestre,A,2019C-2022C,2019/09/02,2022/12/09,2021/07/30 11:31,1900/01/01 00:00,1900/01/01 00:00
2976,342,3,2,Segundo cuatrimestre,A,2019A - 2022A,2019/01/02,NULL,2021/07/30 11:40,1900/01/01 00:00,1900/01/01 00:00
2977,343,3,3,Tercero cuatrimestre,A,2019A - 2022A,2019/01/02,NULL,2021/07/30 11:59,1900/01/01 00:00,1900/01/01 00:00
2978,346,2,1,Primer cuatrimestre,A,2020C-2023C,2020/08/31,2023/12/08,2021/07/30 12:00,1900/01/01 00:00,1900/01/01 00:00
2979,118,1,3,Tercero cuatrimestre,A,2019C-2022C,2019/09/02,2022/12/09,2021/07/30 12:05,1900/01/01 00:00,1900/01/01 00:00
2980,347,2,2,Segundo cuatrimestre,A,2020C-2023C,2020/08/31,2023/12/08,2021/07/30 12:26,1900/01/01 00:00,1900/01/01 00:00
2981,452,1,4,Cuarto cuatrimestre,A,2019C-2022C,2019/09/02,2022/12/09,2021/07/30 12:52,1900/01/01 00:00,1900/01/01 00:00
2982,344,3,4,Cuarto cuatrimestre,A,2019A - 2022A,2019/01/02,NULL,2021/07/30 12:53,1900/01/01 00:00,1900/01/01 00:00
2983,402,4,5,Quinto cuatrimestre,"""A""",2019C-2022C,2019/09/02,0000-00-00,2021/07/30 13:06,1900/01/01 00:00,1900/01/01 00:00
2984,345,3,5,Quinto cuatrimestre,A,2019A - 2022A,2019/01/02,NULL,2021/07/30 13:09,1900/01/01 00:00,1900/01/01 00:00
2985,402,4,4,Cuarto cuatrimestre,"""A""",2020A-2023A,2020/01/02,0000-00-00,2021/07/30 13:30,1900/01/01 00:00,1900/01/01 00:00
2986,346,3,6,Sexto cuatrimestre,A,2019A - 2022A,2019/01/02,NULL,2021/07/30 13:31,1900/01/01 00:00,1900/01/01 00:00
2987,453,1,5,Quinto cuatrimestre,A,2019C-2022C,2019/09/02,2022/12/09,2021/07/30 13:36,1900/01/01 00:00,1900/01/01 00:00
2988,347,3,7,Septimo cuatrimestre,A,2019A - 2022A,2019/01/02,NULL,2021/07/30 13:43,1900/01/01 00:00,1900/01/01 00:00
2989,325,2,1,Primer cuatrimestre,A,2020C-2023C,2020/08/31,2023/12/08,2021/07/30 15:14,1900/01/01 00:00,1900/01/01 00:00
2990,326,2,2,Segundo cuatrimestre,A,2020C-2023C,2020/08/31,2023/12/08,2021/07/30 15:59,1900/01/01 00:00,1900/01/01 00:00
2991,342,2,1,Primer cuatrimestre,A,2019B-2022B,2019/05/06,NULL,2021/07/30 16:06,1900/01/01 00:00,1900/01/01 00:00
2992,343,2,2,Segundo cuatrimestre,A,2019B-2022B,2019/05/06,NULL,2021/07/30 16:41,1900/01/01 00:00,1900/01/01 00:00
2993,190,4,1,Primer cuatrimestre,"""A""",2020C-2023C,2020/08/31,NULL,2021/07/30 16:47,2021/07/30 16:47,1900/01/01 00:00
2994,402,4,2,Segundo cuatrimestre,"""A""",2020A-2023A,2020/08/31,NULL,2021/07/30 16:50,1900/01/01 00:00,1900/01/01 00:00
2995,344,2,3,Tercero cuatrimestre,A,2019B-2022B,2019/05/06,NULL,2021/07/30 16:54,1900/01/01 00:00,1900/01/01 00:00
2996,345,2,4,Cuarto cuatrimestre,A,2019B-2022B,2019/05/06,NULL,2021/07/30 17:35,1900/01/01 00:00,1900/01/01 00:00
2997,346,2,5,Quinto cuatrimestre,A,2019B-2022B,2019/05/06,NULL,2021/07/30 18:02,1900/01/01 00:00,1900/01/01 00:00
2998,347,2,6,Sexto cuatrimestre,A,2019B-2022B,2019/05/06,NULL,2021/07/30 18:06,1900/01/01 00:00,1900/01/01 00:00
2999,342,3,1,Primer cuatrimestre,A,2019B-2022B,2019/05/06,NULL,2021/08/02 10:29,1900/01/01 00:00,1900/01/01 00:00
3000,261,2,1,Primer cuatrimestre,B,2019C- 2022C,2019/09/02,0000-00-00,2021/08/02 10:31,1900/01/01 00:00,1900/01/01 00:00
3001,343,3,2,Segundo cuatrimestre,A,2019B-2022B,2019/05/06,NULL,2021/08/02 10:45,1900/01/01 00:00,1900/01/01 00:00
3002,344,3,3,Tercero cuatrimestre,A,2019B-2022B,2019/05/06,NULL,2021/08/02 10:52,1900/01/01 00:00,1900/01/01 00:00
3003,345,3,4,Cuarto cuatrimestre,A,2019B-2022B,2019/05/06,NULL,2021/08/02 11:01,1900/01/01 00:00,1900/01/01 00:00
3004,262,2,2,Segundo cuatrimestre,B,2019C- 2022C,2019/09/02,0000-00-00,2021/08/02 11:01,1900/01/01 00:00,1900/01/01 00:00
3005,346,3,5,Quinto cuatrimestre,A,2019B-2022B,2019/05/06,NULL,2021/08/02 11:40,1900/01/01 00:00,1900/01/01 00:00
3006,347,3,6,Sexto cuatrimestre,A,2019B-2022B,2019/05/06,NULL,2021/08/02 11:45,1900/01/01 00:00,1900/01/01 00:00
3007,263,2,3,Tercero cuatrimestre,B,2019C- 2022C,2019/09/02,0000-00-00,2021/08/02 12:04,1900/01/01 00:00,1900/01/01 00:00
3008,281,1,1,Primer cuatrimestre,C,2020A - 2023A,2020/01/02,0000-00-00,2021/08/02 12:44,1900/01/01 00:00,1900/01/01 00:00
3009,282,1,2,Segundo cuatrimestre,C,2020A - 2023A,2020/01/02,0000-00-00,2021/08/02 13:37,1900/01/01 00:00,1900/01/01 00:00
3010,28,4,13,Primer semestre,A,2016B-2018A,2016/09/05,2018/08/10,2021/08/03 16:35,1900/01/01 00:00,1900/01/01 00:00
3011,53,1,2,Segundo cuatrimestre,B,2019C-2022C,2019/09/02,2022/12/09,2021/08/03 17:23,1900/01/01 00:00,1900/01/01 00:00
3012,117,1,2,Segundo cuatrimestre,B,2019C-2022C,2019/09/02,2022/12/09,2021/08/03 17:25,1900/01/01 00:00,1900/01/01 00:00
3013,118,1,3,Tercero cuatrimestre,B,2019C-2022C,2019/09/02,2022/12/09,2021/08/03 17:42,1900/01/01 00:00,1900/01/01 00:00
3014,118,1,2,Segundo cuatrimestre,B,2019C-2022C,2019/09/02,2022/12/09,2021/08/04 10:06,1900/01/01 00:00,1900/01/01 00:00
3015,452,1,4,Cuarto cuatrimestre,B,2019C-2022C,2019/09/02,2022/12/09,2021/08/04 10:27,1900/01/01 00:00,1900/01/01 00:00
3016,453,1,5,Quinto cuatrimestre,B,2019C-2022C,2019/09/02,2022/12/09,2021/08/04 10:48,1900/01/01 00:00,1900/01/01 00:00
3017,477,1,6,Sexto cuatrimestre,B,2019C-2022C,2019/09/02,2022/12/09,2021/08/04 11:17,1900/01/01 00:00,1900/01/01 00:00
3018,117,3,2,Segundo cuatrimestre,A,2019C-2022C,2019/09/02,2022/12/09,2021/08/04 11:52,1900/01/01 00:00,1900/01/01 00:00
3019,118,3,3,Tercero cuatrimestre,A,2019C-2022C,2019/09/02,2022/12/09,2021/08/04 12:01,1900/01/01 00:00,1900/01/01 00:00
3020,452,3,4,Cuarto cuatrimestre,A,2019C-2022C,2019/09/02,2022/12/09,2021/08/04 12:15,1900/01/01 00:00,1900/01/01 00:00
3021,453,3,5,Quinto cuatrimestre,A,2019C-2022C,2019/09/02,2022/12/09,2021/08/04 12:38,1900/01/01 00:00,1900/01/01 00:00
3022,477,3,6,Sexto cuatrimestre,A,2019C-2022C,2019/09/02,2022/12/09,2021/08/04 13:46,1900/01/01 00:00,1900/01/01 00:00
3023,118,1,2,Segundo cuatrimestre,A,2020A-2023A,2020/01/02,2023/12/08,2021/08/04 16:53,1900/01/01 00:00,1900/01/01 00:00
3024,452,1,3,Tercero cuatrimestre,A,2020A-2023A,2020/01/02,2023/04/21,2021/08/04 17:04,1900/01/01 00:00,1900/01/01 00:00
3025,453,1,4,Cuarto cuatrimestre,A,2020A-2023A,2020/01/02,2023/04/21,2021/08/04 18:27,1900/01/01 00:00,1900/01/01 00:00
3026,477,1,5,Quinto cuatrimestre,A,2020A-2023A,2020/01/02,2023/04/21,2021/08/04 18:35,1900/01/01 00:00,1900/01/01 00:00
3027,282,1,1,Primer cuatrimestre,A,2020A-2023A,2020/01/02,0000-00-00,2021/08/05 09:56,1900/01/01 00:00,1900/01/01 00:00
3028,282,2,1,Primer cuatrimestre,A,2020A-2023A,2020/01/02,0000-00-00,2021/08/05 09:56,1900/01/01 00:00,1900/01/01 00:00
3029,348,1,1,Primer cuatrimestre,A,2020B-2023B,2020/05/04,0000-00-00,2021/08/05 10:09,1900/01/01 00:00,1900/01/01 00:00
3030,348,1,2,Segundo cuatrimestre,A,2020B-2023B,2020/05/04,0000-00-00,2021/08/05 10:35,1900/01/01 00:00,1900/01/01 00:00
3031,332,1,1,Primer cuatrimestre,B,2019C-2022C,2019/09/02,NULL,2021/08/05 10:48,1900/01/01 00:00,1900/01/01 00:00
3032,482,NULL,1,Primer cuatrimestre,UNICO,,0000-00-00,NULL,2021/08/05 12:04,1900/01/01 00:00,1900/01/01 00:00
3033,482,NULL,2,Segundo cuatrimestre,UNICO,,0000-00-00,NULL,2021/08/05 12:15,1900/01/01 00:00,1900/01/01 00:00
3034,482,NULL,3,Tercero cuatrimestre,UNICO,,0000-00-00,NULL,2021/08/05 12:23,1900/01/01 00:00,1900/01/01 00:00
3035,482,NULL,4,Cuarto cuatrimestre,UNICO,,0000-00-00,NULL,2021/08/05 12:30,1900/01/01 00:00,1900/01/01 00:00
3036,482,NULL,5,Quinto cuatrimestre,UNICO,,0000-00-00,NULL,2021/08/05 12:35,1900/01/01 00:00,1900/01/01 00:00
3037,482,NULL,6,Sexto cuatrimestre,UNICO,,0000-00-00,NULL,2021/08/05 12:46,1900/01/01 00:00,1900/01/01 00:00
3038,482,NULL,7,Septimo cuatrimestre,UNICO,,0000-00-00,NULL,2021/08/05 12:51,1900/01/01 00:00,1900/01/01 00:00
3039,482,NULL,9,Noveno cuatrimestre,UNICO,,0000-00-00,NULL,2021/08/05 12:55,1900/01/01 00:00,1900/01/01 00:00
3040,477,1,6,Sexto cuatrimestre,A,2019C-2022C,2019/09/02,2022/12/09,2021/08/05 13:07,1900/01/01 00:00,1900/01/01 00:00
3041,333,1,2,Segundo cuatrimestre,B,2019C-2022C,2019/09/02,NULL,2021/08/05 15:09,1900/01/01 00:00,1900/01/01 00:00
3042,332,2,1,Primer cuatrimestre,E,2019C-2022C,2019/09/02,NULL,2021/08/05 16:50,1900/01/01 00:00,1900/01/01 00:00
3043,348,1,3,Tercero cuatrimestre,A,2020B-2023B,2020/05/04,0000-00-00,2021/08/06 11:27,1900/01/01 00:00,1900/01/01 00:00
3044,349,1,1,Primer cuatrimestre,A,2020C-2023C,2020/08/31,0000-00-00,2021/08/06 12:37,1900/01/01 00:00,1900/01/01 00:00
3045,487,4,1,Primer cuatrimestre,17U,2021A-2021C,2021/01/06,2021/12/18,2021/08/07 14:10,1900/01/01 00:00,1900/01/01 00:00
3046,282,1,1,Primer cuatrimestre,C,2020A - 2023A,2020/01/02,0000-00-00,2021/08/09 10:12,1900/01/01 00:00,1900/01/01 00:00
3047,321,1,1,Primer cuatrimestre,B,2019C-2022C,2019/09/02,0000-00-00,2021/08/09 10:16,1900/01/01 00:00,1900/01/01 00:00
3048,321,2,1,Primer cuatrimestre,C,2019C-2022C,2019/09/02,0000-00-00,2021/08/09 10:17,1900/01/01 00:00,1900/01/01 00:00
3049,321,3,1,Primer cuatrimestre,B,2019C-2022C,2019/09/02,0000-00-00,2021/08/09 10:18,1900/01/01 00:00,1900/01/01 00:00
3050,323,1,2,Segundo cuatrimestre,B,2019C-2022C,2019/09/02,0000-00-00,2021/08/09 10:19,1900/01/01 00:00,1900/01/01 00:00
3051,323,2,2,Segundo cuatrimestre,C,2019C-2022C,2019/09/02,0000-00-00,2021/08/09 10:20,1900/01/01 00:00,1900/01/01 00:00
3052,332,2,1,Primer cuatrimestre,D,2019C-2022C,2019/09/02,2022/12/09,2021/08/09 10:21,1900/01/01 00:00,1900/01/01 00:00
